Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE		[RichMediaConfiguration]			Table 342
Subtype	name	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE		[3D,Sound,Video]			
Name	string-text	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE					
Instances	array	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE				[ArrayOfRichMediaInstances]	
