Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
N	dictionary;stream	1.4		TRUE	FALSE				[AppearancePrinterMarkSubDict];[XObjectFormPrinterMark]	
R	dictionary;stream	1.4		FALSE	FALSE	@N			[AppearancePrinterMarkSubDict];[XObjectFormPrinterMark]	
D	dictionary;stream	1.4		FALSE	FALSE	@N			[AppearancePrinterMarkSubDict];[XObjectFormPrinterMark]	
