Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.7		FALSE	FALSE		[Requirement]			
S	name	1.7		TRUE	FALSE		[Collection]			
RH	array;dictionary	1.7		FALSE	FALSE	[]			[ArrayOfRequirementsHandlers];[RequirementsHandler]	
