Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Instance	dictionary	fn:Extension(ADBE_Extn3,1.7)		TRUE	FALSE	FALSE				[RichMediaInstance]	Table 345
Data	stream;string-text	fn:Extension(ADBE_Extn3,1.7)		TRUE	[TRUE];[FALSE]	FALSE				[Stream];[]	
