Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Event	name	1.5		TRUE	FALSE		[View,Print,Export]			
OCGs	array	1.5		FALSE	FALSE				[ArrayOfOCG]	
Category	array	1.5		TRUE	FALSE				[ArrayOfNamesGeneral]	
