Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE		[RichMediaPosition]			Table 340
HAlign	name	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	Far	[Near,Center,Far]			
VAlign	name	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	Near	[Near,Center,Far]			
HOffset	number	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	18				
VOffset	number	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	18				
