Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE		[3DMeasure]			Table 326 and Table 331 3D comment note
Subtype	name	fn:Extension(ADBE_Extn3,1.7)		TRUE	FALSE	FALSE		[3DC]			
TRL	string-text	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE					
A1	array	fn:Extension(ADBE_Extn3,1.7)		TRUE	FALSE	FALSE				[ArrayOf_3Numbers]	
N1	string-text	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE					
TP	array	fn:Extension(ADBE_Extn3,1.7)		TRUE	FALSE	FALSE				[ArrayOf_3Numbers]	
TB	array	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE				[ArrayOf_2Integers]	
TS	number	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	12				text point size
C	array	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	[1 1 1]			[ArrayOf_3RGBNumbers]	
UT	string-text	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE					
S	dictionary	fn:Extension(ADBE_Extn3,1.7)		FALSE	TRUE	FALSE				[AnnotProjection]	
