Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
R	name	1.6		TRUE	FALSE		[P,C]			
N	string-byte	1.6		FALSE	FALSE					
P	integer;string-byte	1.6		FALSE	FALSE					
A	integer;string-text	1.6		FALSE	FALSE					
T	dictionary	1.6		FALSE	FALSE				[Target]	
