Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Default	integer	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	288	[fn:Eval(@Default>0)]			Table 339
Max	integer	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	576	[fn:Eval(@Max>0)]			
Min	integer	fn:Extension(ADBE_Extn3,1.7)		FALSE	FALSE	FALSE	72	[fn:Eval(@Min>0)]			
