Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.7		FALSE	FALSE			[CollectionField]		
Subtype	name	1.7		TRUE	FALSE			[S,D,N,F,Desc,ModDate,CreationDate,Size,CompressedSize]		
N	string-byte	1.7		TRUE	FALSE					
O	integer	1.7		FALSE	FALSE					
V	boolean	1.7		FALSE	FALSE		TRUE			
E	boolean	1.7		FALSE	FALSE		FALSE			
