Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.1		FALSE	FALSE		[Action]		
S	name	1.1		TRUE	FALSE		[URI]		
Next	array;dictionary	1.2		FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,ActionGoToE,ActionGoToDp,ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,ActionGoTo3DView,ActionECMAScript,ActionRichMediaExecute]
URI	string-ascii	1.1		TRUE	FALSE				
IsMap	boolean	1.1		FALSE	FALSE	FALSE			
