Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.7		FALSE	FALSE	FALSE		[3DNode]			
N	string	1.7		TRUE	FALSE	FALSE					
O	number	1.7		FALSE	FALSE	FALSE		[fn:Eval((@O>=0) && (@O<=1))]			
V	boolean	1.7		FALSE	FALSE	FALSE					
M	array	1.7		FALSE	FALSE	FALSE				[ArrayOf3DTransMatrix]	
