Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.5	2.0	FALSE	FALSE			[TransformParams]		
Document	array	1.5	2.0	FALSE	FALSE					[URTransformParamDocumentArray]
Msg	string-text	1.5	2.0	FALSE	FALSE					
V	name	1.5	2.0	FALSE	FALSE		2.2			
Annots	array	1.5	2.0	FALSE	FALSE					[URTransformParamAnnotsArray]
Form	array	1.5	2.0	FALSE	FALSE					[URTransformParamFormArray]
Signature	array	1.5	2.0	FALSE	FALSE					[URTransformParamSignatureArray]
