Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
0	number	1.5		TRUE	FALSE			[<0..1>]		
1	number	1.5		TRUE	FALSE			[<0..1>]		
2	number	1.5		TRUE	FALSE			[<0..1>]		
