Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
FunctionType	integer	1.3		TRUE	FALSE			[2]		
Domain	array	1.3		TRUE	FALSE					[ArrayOfNumbersGeneral]
Range	array	1.3		FALSE	FALSE					[ArrayOfNumbersGeneral]
C0	array	1.3		FALSE	FALSE		[0.0]			[ArrayOfNumbersGeneral]
C1	array	1.3		FALSE	FALSE		[0.0]			[ArrayOfNumbersGeneral]
N	number	1.3		TRUE	FALSE					
