Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
V	number	1.4	2.0	TRUE	FALSE					
C	array	1.4	2.0	FALSE	FALSE					[ArrayOfWebCaptureCommands]
