Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	fn:Extension(AAPL,1.2)		FALSE	FALSE	FALSE		[Style]			AAPL:ST in Graphics State
Subtype	name	fn:Extension(AAPL,1.2)		FALSE	FALSE	FALSE		[Shadow]			
Offset	array	fn:Extension(AAPL,1.2)		FALSE	FALSE	FALSE				[ArrayOf_2Numbers]	X,Y offset for drop shadow
Radius	number	fn:Extension(AAPL,1.2)		FALSE	FALSE	FALSE			[fn:Eval(@Radius>0)]		
ColorSpace	array;name	fn:Extension(AAPL,1.2)		FALSE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[CalGrayColorSpace,CalRGBColorSpace,LabColorSpace,ICCBasedColorSpace,IndexedColorSpace];[]	
Color	array	fn:Extension(AAPL,1.2)		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
