Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.1		FALSE	FALSE	Trans				
S	name	1.1		FALSE	FALSE		R	[Split,Blinds,Box,Wipe,Dissolve,Glitter,R,Fly,Push,Cover,Uncover,Fade]		
D	number	1.1		FALSE	FALSE		1			
Dm	name	1.1		FALSE	FALSE		H	[H,V]		
M	name	1.1		FALSE	FALSE		I	[I,O]		
Di	number;name	1.1		FALSE	FALSE		0	[0,90,180,270,315];[None]		
SS	number	1.5		FALSE	FALSE		1.0			
B	boolean	1.5		FALSE	FALSE		FALSE			
