Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.5		TRUE	FALSE			[OCG]		
Name	string-text	1.5		TRUE	FALSE					
Intent	array;name	1.5		FALSE	FALSE					[];[]
Usage	dictionary	1.5		FALSE	FALSE					[OptContentUsage]
