Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.6		TRUE	FALSE	FixedPrint				
Matrix	array	1.6		FALSE	FALSE		[ 1 0 0 1 0 0 ]			[Matrix]
H	number	1.6		FALSE	FALSE		0			
V	number	1.6		FALSE	FALSE		0			
