Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
S	name	1.2		TRUE	FALSE	ResetForm				
Fields	array	1.2		FALSE	FALSE					[ArrayOfFieldID]
Flags	integer	1.2		FALSE	FALSE					
