Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Image	stream	1.3		TRUE	FALSE					[XObjectImage]
DefaultForPrinting	boolean	1.3		FALSE	FALSE		FALSE			
OC	dictionary	1.5		FALSE	FALSE					[OptContentGroup,OptContentMembership]
