Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2.0		FALSE	FALSE			[RichMediaSettings]		
Activation	dictionary	2.0		FALSE	FALSE					[RichMediaActivation]
Deactivation	dictionary	2.0		FALSE	FALSE					[RichMediaDeactivation]
