Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.1		FALSE	FALSE	Bead				
T	dictionary	1.1		FALSE	TRUE					[Thread]
N	dictionary	1.1		TRUE	TRUE					[BeadFirst,Bead]
V	dictionary	1.1		TRUE	TRUE					[BeadFirst,Bead]
P	dictionary	1.1		TRUE	TRUE					[PageObject]
R	rectangle	1.1		TRUE	FALSE					
