Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.5		FALSE	FALSE			[MediaScreenParams]		
MH	dictionary	1.5		FALSE	FALSE					[MediaScreenParametersMHBE]
BE	dictionary	1.5		FALSE	FALSE					[MediaScreenParametersMHBE]
