Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
AU	dictionary;string	1.4		TRUE	FALSE					[URLAlias];[]
TS	date	1.4		FALSE	FALSE					
E	date	1.4		FALSE	FALSE					
S	integer	1.4		FALSE	FALSE		0	[0,1,2]		
C	dictionary	1.4		FALSE	TRUE					[WebCaptureCommand]
