Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
F	dictionary;string	1.2	2.0	TRUE	FALSE					[FileSpecification];[]
Aspect	array	1.2	2.0	FALSE	FALSE					[]
Rotate	integer	1.2	2.0	FALSE	FALSE		0	[Value%90=0]		
Poster	boolean;stream	1.2	2.0	FALSE	FALSE					[];[]
