Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2.0		FALSE	FALSE			[RichMediaAnimation]		
Subtype	name	2.0		FALSE	FALSE		None	[None,Linear,Oscillating]		
PlayCount	integer	2.0		FALSE	FALSE		-1			
Speed	number	2.0		FALSE	FALSE		1			
