Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
O	name	1.6		TRUE	FALSE	UserProperties				
P	array	1.6		TRUE	FALSE					[ArrayOfUserProperty]
