Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Default	integer	2.0		FALSE	FALSE		216			
Max	integer	2.0		FALSE	FALSE		432			
Min	integer	2.0		FALSE	FALSE		72			
