Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.7		FALSE	FALSE	3DAnimationStyle				
Subtype	name	1.7		FALSE	FALSE		None	None;Linear;Oscillating		
PC	integer	1.7		FALSE	FALSE		0			
TM	number	1.7		FALSE	FALSE		1			
