Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
WhitePoint	array	1.1		TRUE	FALSE					[]
BlackPoint	array	1.1		FALSE	FALSE		[0.0 0.0 0.0]			[]
Gamma	array	1.1		FALSE	FALSE		[1.0 1.0 1.0]			[]
Matrix	array	1.1		FALSE	FALSE		[1 0 0 0 1 0 0 0 1]			[Matrix]
