Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
0	number	1.1		TRUE	FALSE			[value>0]		
1	number	1.1		TRUE	FALSE	1				
2	number	1.1		TRUE	FALSE			[value>0]		
