Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.5		FALSE	FALSE	Rendition				
S	name	1.5		TRUE	FALSE	MR				
N	string-text	1.5		FALSE	FALSE					
MH	dictionary	1.5		FALSE	FALSE					[RenditionMH]
BE	dictionary	1.5		FALSE	FALSE					[RenditionBE]
C	dictionary	1.5		FALSE						[MediaClipSection,MediaClipData]
P	dictionary	1.5		FALSE					Required=true->C is not present	[MediaPlayParameters]
SP	dictionary	1.5		FALSE						[MediaScreenParameters]
