Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.5		FALSE	FALSE	MediaPlayerInfo				
PID	dictionary	1.5		FALSE	FALSE					[SoftwareIdentifier]
MH	dictionary	1.5		FALSE	FALSE					[]
BE	dictionary	1.5		FALSE	FALSE					[]
