Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
S	name	1.5		FALSE	FALSE	S	[C,S]			
I	number	1.5		FALSE	FALSE	0	[<0..2>]			
