Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.5		FALSE	FALSE		[SigFieldLock]			
Action	name	1.5		TRUE	FALSE		[All,Include,Exclude]			
Fields	array	1.5		FALSE	FALSE			*required if Action==Include or Exclude	[ArrayOfStringsText]	
