Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
min	integer	1.5		FALSE	FALSE	0				
max	integer	1.5		FALSE	FALSE	infinity				
