Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.5	2.0	FALSE	FALSE	FALSE		[SigRef]			
TransformMethod	name	1.5	2.0	TRUE	FALSE	FALSE		[UR]			
TransformParams	dictionary	1.5	2.0	FALSE	FALSE	FALSE				[URTransformParameters]	
Data	array;boolean;dictionary;integer;name;stream;string	1.5	2.0	FALSE	[FALSE];[FALSE];[FALSE];[FALSE];[FALSE];[TRUE];[FALSE]	FALSE				[_UniversalArray];[];[_UniversalDictionary];[];[];[Stream];[]	*various
DigestMethod	name	1.5	2.0	FALSE	FALSE	FALSE		[MD5,SHA1,SHA256,SHA384,SHA512,RIPEMD160]			see https://github.com/pdf-association/pdf-issues/issues/171
