Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
*	array;integer;number	1.2		TRUE	FALSE	FALSE			[fn:Eval((fn:ArrayLength(1) mod 3)==0)];[];[]	[ArrayOfNumbersGeneral];[];[]	Clause 9.7.4.3 - C-last
