Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.5		TRUE	FALSE	FALSE		[Ind,Tlt,Org]			
Name	string	1.5		FALSE	FALSE	FALSE					
