Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Image	stream	1.3		TRUE	TRUE	FALSE				[XObjectImage]	
DefaultForPrinting	boolean	1.3		FALSE	FALSE	FALSE	false				
OC	dictionary	1.5		FALSE	FALSE	FALSE				[fn:SinceVersion(1.5,OptContentGroup),fn:SinceVersion(1.5,OptContentMembership)]	
