Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
min	number	1.5		fn:IsRequired(fn:NotPresent(max))	FALSE	FALSE	0	[fn:Expr(@self>=0 && @self<=@max)]			
max	number	1.5		fn:IsRequired(fn:NotPresent(min))	FALSE	FALSE	infinity	[fn:Expr(@self>=0 && @self>=@min)]			
