Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
F	dictionary;string	1.2	2.0	TRUE	FALSE	FALSE				[FileSpecification];[]	
Aspect	array	1.2	2.0	FALSE	FALSE	FALSE				[ArrayOf_2Numbers]	
Rotate	integer	1.2	2.0	FALSE	FALSE	FALSE	0	[value*90]			
Poster	boolean;stream	1.2	2.0	FALSE	FALSE	FALSE				[];[XObjectImage]	
