Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	2.0		FALSE	FALSE	FALSE		[RichMediaAnimation]			Table 337
Subtype	name	2.0		FALSE	FALSE	FALSE	None	[None,Linear,Oscillating]			
PlayCount	integer	2.0		FALSE	FALSE	FALSE	-1		[fn:Ignore(@Subtype==None)]		
Speed	number	2.0		FALSE	FALSE	FALSE	1	[fn:Eval(@Speed>0)]	[fn:Ignore(@Subtype==None)]		
AO	integer	2.0		FALSE	FALSE	FALSE	0		[fn:Eval(@AO>=0)]		ISO/TS 32007
