Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Marked	boolean	1.3		FALSE	FALSE	FALSE				
UserProperties	boolean	1.6		FALSE	FALSE	FALSE				
Suspects	boolean	1.6	2.0	FALSE	FALSE	FALSE				
