Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link
0	number	1.7		TRUE	FALSE				
1	number	1.7		TRUE	FALSE				
2	number	1.7		TRUE	FALSE				
3	number	1.7		TRUE	FALSE				
4	number	1.7		TRUE	FALSE				
5	number	1.7		TRUE	FALSE				
6	number	1.7		TRUE	FALSE				
7	number	1.7		TRUE	FALSE				
8	number	1.7		TRUE	FALSE				
9	number	1.7		TRUE	FALSE				
10	number	1.7		TRUE	FALSE				
11	number	1.7		TRUE	FALSE				
