Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
V	number	1.4	2.0	TRUE	FALSE					
C	array	1.4	2.0	FALSE	FALSE				[ArrayOfWebCaptureCommands]	
