Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	2.0		TRUE	FALSE	FALSE		[GEOGCS]			Table 270
EPSG	integer	2.0		FALSE	FALSE	FALSE			[fn:Eval(fn:Not(fn:IsPresent(WKT)))]		
WKT	string-ascii	2.0		FALSE	FALSE	FALSE			[fn:Eval(fn:Not(fn:IsPresent(EPSG)))]		
