Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
S	name	1.2		TRUE	FALSE	FALSE		[SubmitForm]			
F	dictionary;string	1.2		TRUE	FALSE	FALSE				[FileSpecification];[]	
Fields	array	1.2		FALSE	FALSE	FALSE				[ArrayOfFieldID]	
Flags	integer	1.2		FALSE	FALSE	TRUE	0				
CharSet	string	1.2		FALSE	FALSE	TRUE		[utf-8,utf-16,Shift-JIS,BigFive,GBK,UHC]			
