Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Length1	integer	1.0		TRUE	FALSE					
Length2	integer	1.0		TRUE	FALSE					
Length3	integer	1.0		TRUE	FALSE					
Subtype	name	1.0		FALSE	FALSE					
