Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.0		TRUE	FALSE	FALSE		[Font]			
Subtype	name	1.0		TRUE	FALSE	FALSE		[Type3]			
Name	name	1.0		fn:IsRequired(fn:IsPDFVersion(1.0))	FALSE	FALSE					
FontBBox	rectangle	1.0		TRUE	FALSE	FALSE					
FontMatrix	array	1.0		TRUE	FALSE	FALSE				[Matrix]	
CharProcs	dictionary	1.0		TRUE	FALSE	FALSE				[CharProcMap]	
Encoding	dictionary	1.0		TRUE	FALSE	FALSE			type name allowed in 1.7	[Encoding]	
FirstChar	integer	1.0		TRUE	FALSE	FALSE					
LastChar	integer	1.0		TRUE	FALSE	FALSE					
Widths	array	1.0		TRUE	FALSE	FALSE				[]	
FontDescriptor	dictionary	1.0		fn:IsRequired(fn:IsPDFTagged())	TRUE	FALSE				[FontDescriptor]	
Resources	dictionary	1.2		FALSE	FALSE	FALSE				[Resource]	
ToUnicode	stream	1.2		FALSE	TRUE	FALSE				[Stream]	
