Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link
0	number	1.2		TRUE	FALSE				
1	number	1.2		TRUE	FALSE				
2	number	1.2		TRUE	FALSE				
3	number	1.2		TRUE	FALSE				
4	string-byte	1.2		TRUE	FALSE				
