Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		PRAVDA	NEPRAVDA	PROJCS				
EPSG	integer	2,0		NEPRAVDA	NEPRAVDA					
WKT	string	2,0		NEPRAVDA	NEPRAVDA					
