Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Default	integer	2,0		NEPRAVDA	NEPRAVDA		216			
Max	integer	2,0		NEPRAVDA	NEPRAVDA		432			
Min	integer	2,0		NEPRAVDA	NEPRAVDA		72			
