Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Encrypt	dictionary	2.0		FALSE	FALSE					Encryption
DigSig	dictionary	2.0		FALSE	FALSE					Signature
