Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
RowSpan	integer	1,4		NEPRAVDA	NEPRAVDA		1		not inheritable	
ColSpan	integer	1,4		NEPRAVDA	NEPRAVDA		1		not inheritable	
Headers	array	1,4		NEPRAVDA	NEPRAVDA				not inheritable	[]
Scope	name	1,4		NEPRAVDA	NEPRAVDA			Row;Column;Both	not inheritable	
Summary	string	1,7		NEPRAVDA	NEPRAVDA				not inheritable	
Short	string	2,0		NEPRAVDA	NEPRAVDA				not inheritable	
