Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,1		NEPRAVDA	NEPRAVDA	Trans				
S	name	1,1		NEPRAVDA	NEPRAVDA		R	Split;Blinds;Box;Wipe;Dissolve;Glitter;R;Fly;Push;Cover;Uncover;Fade		
D	number	1,1		NEPRAVDA	NEPRAVDA		1			
Dm	name	1,1		NEPRAVDA	NEPRAVDA		H	H;V		
M	name	1,1		NEPRAVDA	NEPRAVDA		I	I;O		
Di	number;name	1,1		NEPRAVDA	NEPRAVDA		0	0;90;180;270;315		
SS	number	1,5		NEPRAVDA	NEPRAVDA		1,0			
B	boolean	1,5		NEPRAVDA	NEPRAVDA		NEPRAVDA			
