Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,6		PRAVDA	NEPRAVDA	FixedPrint				
Matrix	array	1,6		NEPRAVDA	NEPRAVDA		[ 1 0 0 1 0 0 ]			[]
H	number	1,6		NEPRAVDA	NEPRAVDA		0			
V	number	1,6		NEPRAVDA	NEPRAVDA		0			
