Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		NEPRAVDA	NEPRAVDA	RichMediaCommand				
C	string	2,0		PRAVDA	NEPRAVDA					
A	various	2,0		NEPRAVDA	NEPRAVDA					
