Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.6		FALSE	FALSE	Action				
S	name	1.6		TRUE	FALSE	GoToE				
Next	array;dictionary	1.2		FALSE	FALSE					[ArrayOfActions];[ActionGoTo,ActionGoToR,ActionGoToE,ActionGoToDp,ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTrans,ActionGoTo3DView,ActionJavaScript,ActionRichMediaExecute]
F	dictionary;string	1.1		TRUE	FALSE					[FileSpecification];[]
D	array;name;string	1.6		TRUE	FALSE					[];[];[]
NewWindow	boolean	1.6		FALSE	FALSE					
T	dictionary	1.6		TRUE	FALSE				isPresent:F=>Required=False	[Target]
