Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
ListNumbering	name	1.4		FALSE	FALSE		None	None;Unordered;Description;Disc;Circle;Square;Ordered;Decimal;UpperRoman;LowerRoman;UpperAlpha;LowerAlpha	inheritable	
ContinuedList	boolean	2.0		FALSE	FALSE		FALSE			
ContinuedForm	string	2.0		FALSE	FALSE					
