Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		PRAVDA	NEPRAVDA	PtData				
Subtype	name	2,0		PRAVDA	NEPRAVDA	Cloud				
Names	array	2,0		PRAVDA	NEPRAVDA			LAT;LON;ALT		[]
XPTS	array	2,0		PRAVDA	NEPRAVDA					[]
