Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Start	various	1,2	2,0	NEPRAVDA	NEPRAVDA					
Duration	various	1,2	2,0	NEPRAVDA	NEPRAVDA					
Rate	number	1,2	2,0	NEPRAVDA	NEPRAVDA		1,0			
Volume	number	1,2	2,0	NEPRAVDA	NEPRAVDA		1,0			
ShowControls	boolean	1,2	2,0	NEPRAVDA	NEPRAVDA		NEPRAVDA			
Mode	name	1,2	2,0	NEPRAVDA	NEPRAVDA		Once	Once;Open;Repeat;Palindrome		
Synchronous	boolean	1,2	2,0	NEPRAVDA	NEPRAVDA		NEPRAVDA			
FWScale	array	1,2	2,0	NEPRAVDA	NEPRAVDA					[]
FWPosition	array	1,2	2,0	NEPRAVDA	NEPRAVDA		[0.5 0.5]			[]
